https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1654930800000,2022-06-11 07:00:00,ADA/USDT,0.59370,0.61720,0.59340,0.60790,111995932,68029440.83380,84807
1654927200000,2022-06-11 06:00:00,ADA/USDT,0.58810,0.59550,0.58750,0.59370,25562704,15136413.15100,23357
1654923600000,2022-06-11 05:00:00,ADA/USDT,0.59600,0.59840,0.58670,0.58800,37733130,22366251.00920,32840
1654920000000,2022-06-11 04:00:00,ADA/USDT,0.58450,0.59660,0.58410,0.59590,37738606,22301867.97020,31865
1654916400000,2022-06-11 03:00:00,ADA/USDT,0.58540,0.58850,0.58380,0.58440,19700925,11535706.72820,19040
1654912800000,2022-06-11 02:00:00,ADA/USDT,0.58150,0.58620,0.57900,0.58530,15564692,9061408.35110,16770
1654909200000,2022-06-11 01:00:00,ADA/USDT,0.58190,0.58360,0.57940,0.58160,20396069,11856928.01320,19680
1654905600000,2022-06-11 00:00:00,ADA/USDT,0.57380,0.58300,0.57180,0.58190,35082125,20266402.17530,30004
1654902000000,2022-06-10 23:00:00,ADA/USDT,0.58280,0.58290,0.57020,0.57380,36782845,21182967.32630,34170
1654898400000,2022-06-10 22:00:00,ADA/USDT,0.58120,0.58750,0.58040,0.58280,29400137,17167934.84870,27812
1654894800000,2022-06-10 21:00:00,ADA/USDT,0.57910,0.58470,0.57680,0.58130,19026127,11047878.14590,19357
1654891200000,2022-06-10 20:00:00,ADA/USDT,0.57300,0.58100,0.57280,0.57920,36515829,21112321.47300,32066
1654887600000,2022-06-10 19:00:00,ADA/USDT,0.57990,0.58560,0.57280,0.57290,57806923,33498186.16850,45075
1654884000000,2022-06-10 18:00:00,ADA/USDT,0.58040,0.58460,0.57710,0.57990,41835070,24283953.58520,32876
1654880400000,2022-06-10 17:00:00,ADA/USDT,0.57670,0.58350,0.57370,0.58050,63592069,36831873.93560,50140
1654876800000,2022-06-10 16:00:00,ADA/USDT,0.58700,0.58830,0.56800,0.57660,112860583,65082687.96570,82909
1654873200000,2022-06-10 15:00:00,ADA/USDT,0.58910,0.59100,0.58250,0.58700,57795272,33901635.94140,45342
1654869600000,2022-06-10 14:00:00,ADA/USDT,0.58410,0.59470,0.57930,0.58920,96479402,56717071.25960,74562
1654866000000,2022-06-10 13:00:00,ADA/USDT,0.59550,0.59800,0.57800,0.58410,185935676,109143831.13510,135452
1654862400000,2022-06-10 12:00:00,ADA/USDT,0.61350,0.61890,0.58760,0.59560,142199856,85674951.62870,125128
1654858800000,2022-06-10 11:00:00,ADA/USDT,0.61210,0.61640,0.60980,0.61340,26704080,16371572.99560,25655
1654855200000,2022-06-10 10:00:00,ADA/USDT,0.60690,0.61270,0.60530,0.61200,32803338,20001505.61070,31624
1654851600000,2022-06-10 09:00:00,ADA/USDT,0.61840,0.62030,0.60440,0.60690,70356832,42928223.34400,60661
1654848000000,2022-06-10 08:00:00,ADA/USDT,0.62280,0.62550,0.61620,0.61830,32718583,20282339.61130,31718
1654844400000,2022-06-10 07:00:00,ADA/USDT,0.62210,0.62480,0.62060,0.62270,26156051,16289119.41370,23792
1654840800000,2022-06-10 06:00:00,ADA/USDT,0.62830,0.62980,0.62190,0.62210,31840226,19929287.35710,27711
1654837200000,2022-06-10 05:00:00,ADA/USDT,0.62830,0.63170,0.62740,0.62830,21402811,13482318.42420,18470
1654833600000,2022-06-10 04:00:00,ADA/USDT,0.62890,0.63120,0.62690,0.62830,24507324,15413979.69230,20117
1654830000000,2022-06-10 03:00:00,ADA/USDT,0.62650,0.63580,0.62640,0.62890,47501389,30006124.61690,39487
1654826400000,2022-06-10 02:00:00,ADA/USDT,0.62290,0.62750,0.62210,0.62660,22403479,14011951.96540,20517
1654822800000,2022-06-10 01:00:00,ADA/USDT,0.62170,0.62540,0.61970,0.62290,30785869,19166406.32890,28026
1654819200000,2022-06-10 00:00:00,ADA/USDT,0.63200,0.63420,0.61140,0.62160,90372253,56160742.78390,76992
1654815600000,2022-06-09 23:00:00,ADA/USDT,0.63200,0.63370,0.62770,0.63190,20900032,13195036.09330,22654
1654812000000,2022-06-09 22:00:00,ADA/USDT,0.63280,0.63520,0.62940,0.63190,21866120,13824741.75120,22477
1654808400000,2022-06-09 21:00:00,ADA/USDT,0.63480,0.63750,0.63260,0.63290,16701857,10605788.60290,20697
1654804800000,2022-06-09 20:00:00,ADA/USDT,0.62840,0.63550,0.62660,0.63480,34435685,21738716.43820,35322
1654801200000,2022-06-09 19:00:00,ADA/USDT,0.63900,0.64150,0.62690,0.62850,44436031,28191345.55850,40992
1654797600000,2022-06-09 18:00:00,ADA/USDT,0.64700,0.64780,0.63740,0.63900,32893007,21112989.84940,32182
1654794000000,2022-06-09 17:00:00,ADA/USDT,0.65030,0.65320,0.64250,0.64690,47581324,30803729.61270,42783
1654790400000,2022-06-09 16:00:00,ADA/USDT,0.64020,0.65190,0.63580,0.65030,47889687,30761373.23800,43989
1654786800000,2022-06-09 15:00:00,ADA/USDT,0.63760,0.64230,0.63500,0.64020,29701566,18955354.97030,30993
1654783200000,2022-06-09 14:00:00,ADA/USDT,0.64250,0.64400,0.63650,0.63760,33611306,21520345.15240,35101
1654779600000,2022-06-09 13:00:00,ADA/USDT,0.63970,0.64480,0.63520,0.64240,55458123,35534997.51150,52042
1654776000000,2022-06-09 12:00:00,ADA/USDT,0.64120,0.64360,0.63260,0.63980,76805251,49005206.05040,62977
1654772400000,2022-06-09 11:00:00,ADA/USDT,0.64760,0.64930,0.64030,0.64120,49728037,32092448.26760,46709
1654768800000,2022-06-09 10:00:00,ADA/USDT,0.65060,0.65460,0.64660,0.64770,30108528,19612182.32310,30370
1654765200000,2022-06-09 09:00:00,ADA/USDT,0.64990,0.65590,0.64710,0.65050,42868581,27943857.35420,37322
1654761600000,2022-06-09 08:00:00,ADA/USDT,0.65230,0.65800,0.64770,0.64990,60088752,39149204.88230,48847
1654758000000,2022-06-09 07:00:00,ADA/USDT,0.64570,0.65460,0.64570,0.65220,56832327,36965899.76350,46522
1654754400000,2022-06-09 06:00:00,ADA/USDT,0.64430,0.64590,0.64220,0.64570,22192444,14291458.84140,21829
1654750800000,2022-06-09 05:00:00,ADA/USDT,0.64000,0.64980,0.63800,0.64430,41659717,26877594.36100,38962
1654747200000,2022-06-09 04:00:00,ADA/USDT,0.64390,0.64430,0.63810,0.63990,27436784,17573693.17530,25596
1654743600000,2022-06-09 03:00:00,ADA/USDT,0.63380,0.64500,0.63310,0.64390,37654446,24061301.49640,33172
1654740000000,2022-06-09 02:00:00,ADA/USDT,0.62990,0.63550,0.62870,0.63380,32001489,20225121.02410,30985
1654736400000,2022-06-09 01:00:00,ADA/USDT,0.63740,0.64850,0.62960,0.63000,72495768,46415371.17650,59790
1654732800000,2022-06-09 00:00:00,ADA/USDT,0.64030,0.64370,0.62540,0.63740,96555260,61123900.43980,80067
1654729200000,2022-06-08 23:00:00,ADA/USDT,0.64770,0.65030,0.63850,0.64040,41708068,26840610.87190,41385
1654725600000,2022-06-08 22:00:00,ADA/USDT,0.65400,0.65540,0.64470,0.64780,36161410,23490373.26020,36265
1654722000000,2022-06-08 21:00:00,ADA/USDT,0.63940,0.65590,0.63830,0.65390,38499938,24874548.36470,40154
1654718400000,2022-06-08 20:00:00,ADA/USDT,0.64620,0.64770,0.63940,0.63940,34649938,22291834.24640,35181
1654714800000,2022-06-08 19:00:00,ADA/USDT,0.64800,0.65400,0.64210,0.64620,51231255,33188266.33040,48459
1654711200000,2022-06-08 18:00:00,ADA/USDT,0.65450,0.65700,0.63690,0.64790,89313825,57626779.07820,72306
1654707600000,2022-06-08 17:00:00,ADA/USDT,0.65630,0.65750,0.64780,0.65450,50163962,32748239.34090,47912
1654704000000,2022-06-08 16:00:00,ADA/USDT,0.66350,0.66930,0.65120,0.65630,95268168,62826121.54410,84981
1654700400000,2022-06-08 15:00:00,ADA/USDT,0.65270,0.66650,0.65130,0.66360,102233044,67505514.46750,83589
1654696800000,2022-06-08 14:00:00,ADA/USDT,0.65820,0.66280,0.65000,0.65270,104859063,68791860.67590,88799
1654693200000,2022-06-08 13:00:00,ADA/USDT,0.63930,0.66650,0.63620,0.65820,144287238,94238095.24470,122624
1654689600000,2022-06-08 12:00:00,ADA/USDT,0.64270,0.65370,0.63390,0.63940,96625170,62036226.08060,83286
1654686000000,2022-06-08 11:00:00,ADA/USDT,0.63600,0.64990,0.63300,0.64280,52312197,33579180.44450,47783
1654682400000,2022-06-08 10:00:00,ADA/USDT,0.63920,0.63960,0.63430,0.63590,28575285,18209195.93690,26906
1654678800000,2022-06-08 09:00:00,ADA/USDT,0.63340,0.63980,0.63000,0.63910,41345685,26280951.64830,36814
1654675200000,2022-06-08 08:00:00,ADA/USDT,0.63780,0.63840,0.62610,0.63340,48811634,30865531.08190,43343
1654671600000,2022-06-08 07:00:00,ADA/USDT,0.64160,0.64210,0.62970,0.63780,53656145,34087080.42170,45280
1654668000000,2022-06-08 06:00:00,ADA/USDT,0.64420,0.64650,0.63490,0.64160,50969919,32615044.61500,43692
1654664400000,2022-06-08 05:00:00,ADA/USDT,0.63740,0.65060,0.63440,0.64420,63037333,40542982.83250,53394
1654660800000,2022-06-08 04:00:00,ADA/USDT,0.63040,0.64380,0.62270,0.63750,81485208,51786641.34780,68080
1654657200000,2022-06-08 03:00:00,ADA/USDT,0.64220,0.64570,0.62050,0.63030,138045213,87029613.82520,105247
1654653600000,2022-06-08 02:00:00,ADA/USDT,0.64860,0.65600,0.63950,0.64220,91585862,59218548.85930,72560
1654650000000,2022-06-08 01:00:00,ADA/USDT,0.61600,0.65940,0.60810,0.64850,177145808,112758333.89900,128010
1654646400000,2022-06-08 00:00:00,ADA/USDT,0.61380,0.62240,0.61010,0.61600,51683924,31884754.96980,42321
1654642800000,2022-06-07 23:00:00,ADA/USDT,0.61630,0.62200,0.60940,0.61380,69889976,43062587.86980,66240
1654639200000,2022-06-07 22:00:00,ADA/USDT,0.62400,0.62680,0.60120,0.61620,111645183,68744664.96040,94737
1654635600000,2022-06-07 21:00:00,ADA/USDT,0.63230,0.63690,0.62100,0.62410,56194217,35298277.14750,53846
1654632000000,2022-06-07 20:00:00,ADA/USDT,0.63020,0.64510,0.62940,0.63230,116231680,73836586.35880,88876
1654628400000,2022-06-07 19:00:00,ADA/USDT,0.62210,0.63860,0.61770,0.63010,135880196,85428646.07130,100384
1654624800000,2022-06-07 18:00:00,ADA/USDT,0.61110,0.62620,0.61110,0.62200,79139147,49059697.11290,61927
1654621200000,2022-06-07 17:00:00,ADA/USDT,0.61870,0.62350,0.61060,0.61110,62480677,38494461.02180,51185
1654617600000,2022-06-07 16:00:00,ADA/USDT,0.61480,0.62280,0.60600,0.61870,128092438,78464755.15690,77317
1654614000000,2022-06-07 15:00:00,ADA/USDT,0.61730,0.62810,0.61060,0.61480,161549735,99815341.21090,113428
1654610400000,2022-06-07 14:00:00,ADA/USDT,0.59800,0.62260,0.59250,0.61730,135200825,82106828.30540,97733
1654606800000,2022-06-07 13:00:00,ADA/USDT,0.58560,0.60340,0.58490,0.59790,98694974,58657789.58500,69334
1654603200000,2022-06-07 12:00:00,ADA/USDT,0.58300,0.58890,0.57950,0.58570,51471915,30055468.46630,37603
1654599600000,2022-06-07 11:00:00,ADA/USDT,0.58740,0.58860,0.57840,0.58300,57923481,33713605.63220,45088
1654596000000,2022-06-07 10:00:00,ADA/USDT,0.58500,0.58990,0.58470,0.58750,23421525,13766921.70560,20734
1654592400000,2022-06-07 09:00:00,ADA/USDT,0.59030,0.59080,0.58450,0.58500,24610777,14444629.56730,21914
1654588800000,2022-06-07 08:00:00,ADA/USDT,0.58740,0.59150,0.58590,0.59030,31898954,18778035.80780,27120
1654585200000,2022-06-07 07:00:00,ADA/USDT,0.58340,0.58780,0.58150,0.58750,29972930,17532572.39690,26422
1654581600000,2022-06-07 06:00:00,ADA/USDT,0.58470,0.58770,0.58130,0.58350,26343413,15394420.00990,23912
1654578000000,2022-06-07 05:00:00,ADA/USDT,0.58840,0.58840,0.57800,0.58470,48450194,28268568.56670,37941
1654574400000,2022-06-07 04:00:00,ADA/USDT,0.58920,0.59080,0.58480,0.58830,36482111,21444389.24760,30421
1654570800000,2022-06-07 03:00:00,ADA/USDT,0.58270,0.59570,0.57990,0.58920,71365404,42013965.39110,55353
1654567200000,2022-06-07 02:00:00,ADA/USDT,0.57710,0.58310,0.57260,0.58280,73032564,42172165.02020,58969
1654563600000,2022-06-07 01:00:00,ADA/USDT,0.58290,0.59160,0.57100,0.57720,114315098,66526318.91060,96919
1654560000000,2022-06-07 00:00:00,ADA/USDT,0.60880,0.61030,0.57850,0.58300,171384817,101088249.10940,136055
1654556400000,2022-06-06 23:00:00,ADA/USDT,0.60940,0.61290,0.60610,0.60870,27909155,17013092.34770,28930
1654552800000,2022-06-06 22:00:00,ADA/USDT,0.61350,0.61880,0.60650,0.60940,56837570,34779933.04360,47161
1654549200000,2022-06-06 21:00:00,ADA/USDT,0.60160,0.61430,0.60040,0.61360,52915310,32196273.92620,45017
1654545600000,2022-06-06 20:00:00,ADA/USDT,0.60560,0.60590,0.59290,0.60160,49945605,29968767.03820,42027
1654542000000,2022-06-06 19:00:00,ADA/USDT,0.59900,0.60620,0.59520,0.60570,46489843,27883655.56620,35762
1654538400000,2022-06-06 18:00:00,ADA/USDT,0.59810,0.60110,0.59430,0.59910,49053332,29313106.38800,37399
1654534800000,2022-06-06 17:00:00,ADA/USDT,0.59570,0.59910,0.59070,0.59800,74774401,44481988.14190,51738
1654531200000,2022-06-06 16:00:00,ADA/USDT,0.60880,0.60920,0.59150,0.59560,81883233,49064172.19170,63212
1654527600000,2022-06-06 15:00:00,ADA/USDT,0.60830,0.61140,0.60000,0.60880,95252259,57705956.00260,73683
1654524000000,2022-06-06 14:00:00,ADA/USDT,0.61530,0.62480,0.60670,0.60840,92543097,57153564.36320,71673
1654520400000,2022-06-06 13:00:00,ADA/USDT,0.62490,0.62630,0.61080,0.61530,95244199,58929798.05530,75705
1654516800000,2022-06-06 12:00:00,ADA/USDT,0.62460,0.62980,0.62250,0.62480,47464050,29713435.13380,41774
1654513200000,2022-06-06 11:00:00,ADA/USDT,0.63410,0.63700,0.62200,0.62450,91444593,57475841.41260,71667
1654509600000,2022-06-06 10:00:00,ADA/USDT,0.63800,0.63980,0.63390,0.63410,33664821,21442140.01860,33468
1654506000000,2022-06-06 09:00:00,ADA/USDT,0.63360,0.63850,0.63130,0.63810,34119964,21673146.27580,34401
1654502400000,2022-06-06 08:00:00,ADA/USDT,0.63690,0.64090,0.63190,0.63360,51867918,33036896.83810,49001
1654498800000,2022-06-06 07:00:00,ADA/USDT,0.64170,0.64360,0.63320,0.63700,79200062,50524707.65070,68546
1654495200000,2022-06-06 06:00:00,ADA/USDT,0.61810,0.64570,0.61810,0.64180,118335666,74804094.30320,92245
1654491600000,2022-06-06 05:00:00,ADA/USDT,0.62000,0.62590,0.61600,0.61810,68409951,42500523.79900,52976
1654488000000,2022-06-06 04:00:00,ADA/USDT,0.61770,0.62920,0.61730,0.61990,93355853,58085970.31560,76486
1654484400000,2022-06-06 03:00:00,ADA/USDT,0.59030,0.62030,0.58990,0.61760,120161339,72874238.78360,89173
1654480800000,2022-06-06 02:00:00,ADA/USDT,0.58980,0.59450,0.58870,0.59020,36937329,21836027.04210,32168
1654477200000,2022-06-06 01:00:00,ADA/USDT,0.58370,0.59300,0.58230,0.58990,69631400,40940625.07080,53125
1654473600000,2022-06-06 00:00:00,ADA/USDT,0.56700,0.58600,0.56450,0.58370,62997338,36229231.21410,43804
1654470000000,2022-06-05 23:00:00,ADA/USDT,0.57130,0.57300,0.56380,0.56710,35578063,20221809.14600,26736
1654466400000,2022-06-05 22:00:00,ADA/USDT,0.57200,0.57530,0.56730,0.57140,46459540,26567066.06440,29446
1654462800000,2022-06-05 21:00:00,ADA/USDT,0.57280,0.57350,0.56720,0.57190,31605332,18013876.18320,22909
1654459200000,2022-06-05 20:00:00,ADA/USDT,0.57570,0.58050,0.57270,0.57280,29657177,17102966.98410,25572
1654455600000,2022-06-05 19:00:00,ADA/USDT,0.57390,0.57610,0.57160,0.57560,24986027,14332834.39080,18003
1654452000000,2022-06-05 18:00:00,ADA/USDT,0.57300,0.57970,0.57300,0.57380,35821614,20612743.32020,28979
1654448400000,2022-06-05 17:00:00,ADA/USDT,0.56620,0.57640,0.56560,0.57290,49835095,28512612.99570,38155
1654444800000,2022-06-05 16:00:00,ADA/USDT,0.56460,0.57480,0.56300,0.56620,65889267,37450535.95140,51853
1654441200000,2022-06-05 15:00:00,ADA/USDT,0.55990,0.56490,0.55850,0.56470,34515066,19407342.39190,26265
1654437600000,2022-06-05 14:00:00,ADA/USDT,0.55750,0.56090,0.55560,0.55990,20583783,11497476.23200,18431
1654434000000,2022-06-05 13:00:00,ADA/USDT,0.55980,0.56140,0.55630,0.55760,21045189,11760488.99280,18783
1654430400000,2022-06-05 12:00:00,ADA/USDT,0.55830,0.56240,0.55740,0.55980,21057830,11785148.79980,19570
1654426800000,2022-06-05 11:00:00,ADA/USDT,0.55610,0.55950,0.55520,0.55830,15279865,8515252.36040,16561
1654423200000,2022-06-05 10:00:00,ADA/USDT,0.55740,0.55980,0.55510,0.55610,21335744,11896220.77250,20235
1654419600000,2022-06-05 09:00:00,ADA/USDT,0.56240,0.56240,0.55310,0.55740,36367987,20280685.36940,32060
1654416000000,2022-06-05 08:00:00,ADA/USDT,0.56020,0.56420,0.56020,0.56250,14855628,8353526.35960,15087
1654412400000,2022-06-05 07:00:00,ADA/USDT,0.56180,0.56480,0.56000,0.56020,20904040,11751179.06720,17312
1654408800000,2022-06-05 06:00:00,ADA/USDT,0.56480,0.56510,0.56150,0.56190,11432663,6441583.56560,12396
1654405200000,2022-06-05 05:00:00,ADA/USDT,0.56100,0.56660,0.56100,0.56480,18719305,10561892.97050,15480
1654401600000,2022-06-05 04:00:00,ADA/USDT,0.56480,0.56490,0.55970,0.56090,15146300,8509877.80940,14245
1654398000000,2022-06-05 03:00:00,ADA/USDT,0.56130,0.56480,0.56020,0.56470,15624467,8785414.45370,14304
1654394400000,2022-06-05 02:00:00,ADA/USDT,0.55630,0.56190,0.55570,0.56130,13196573,7371004.20230,13676
1654390800000,2022-06-05 01:00:00,ADA/USDT,0.56030,0.56200,0.55570,0.55630,26093776,14593121.30670,23314
1654387200000,2022-06-05 00:00:00,ADA/USDT,0.56630,0.56730,0.55850,0.56040,34545332,19450096.90520,24351
1654383600000,2022-06-04 23:00:00,ADA/USDT,0.56570,0.56750,0.56130,0.56620,25911375,14607561.31830,22092
1654380000000,2022-06-04 22:00:00,ADA/USDT,0.56420,0.57150,0.56150,0.56560,51431573,29135196.04750,40430
1654376400000,2022-06-04 21:00:00,ADA/USDT,0.56090,0.56820,0.55970,0.56420,26799167,15091750.03350,24342
1654372800000,2022-06-04 20:00:00,ADA/USDT,0.55800,0.56150,0.55670,0.56080,19749636,11055228.82920,18363
1654369200000,2022-06-04 19:00:00,ADA/USDT,0.55840,0.55900,0.55440,0.55800,24872390,13844606.13120,19564
1654365600000,2022-06-04 18:00:00,ADA/USDT,0.55940,0.56360,0.55820,0.55850,25570297,14336557.55260,20728
1654362000000,2022-06-04 17:00:00,ADA/USDT,0.55560,0.56150,0.55240,0.55940,27717158,15440125.44540,24813
1654358400000,2022-06-04 16:00:00,ADA/USDT,0.55980,0.56000,0.55420,0.55550,21878045,12181091.43950,21898
1654354800000,2022-06-04 15:00:00,ADA/USDT,0.56110,0.56390,0.55700,0.55980,33058380,18534947.66010,29461
1654351200000,2022-06-04 14:00:00,ADA/USDT,0.55690,0.56540,0.55040,0.56110,62728653,35044769.86280,48497
1654347600000,2022-06-04 13:00:00,ADA/USDT,0.55140,0.55860,0.55060,0.55700,33951052,18861992.64240,30774
1654344000000,2022-06-04 12:00:00,ADA/USDT,0.55410,0.55550,0.54910,0.55140,43041915,23748386.28180,33815
1654340400000,2022-06-04 11:00:00,ADA/USDT,0.55970,0.56170,0.55160,0.55410,30170362,16785377.43920,26042
1654336800000,2022-06-04 10:00:00,ADA/USDT,0.55930,0.56310,0.55700,0.55970,22706031,12719693.68320,23196
1654333200000,2022-06-04 09:00:00,ADA/USDT,0.56600,0.56690,0.55630,0.55930,34961896,19615196.93040,26728
1654329600000,2022-06-04 08:00:00,ADA/USDT,0.56290,0.56800,0.56150,0.56600,27489020,15532804.86100,23975
1654326000000,2022-06-04 07:00:00,ADA/USDT,0.56320,0.56390,0.56060,0.56290,18803971,10573996.43340,17067
1654322400000,2022-06-04 06:00:00,ADA/USDT,0.56380,0.56830,0.56140,0.56320,23745219,13419106.35270,23397
1654318800000,2022-06-04 05:00:00,ADA/USDT,0.56270,0.56590,0.56020,0.56380,23760182,13365803.23960,22405
1654315200000,2022-06-04 04:00:00,ADA/USDT,0.55130,0.56410,0.54910,0.56260,38273773,21401075.20860,32210
1654311600000,2022-06-04 03:00:00,ADA/USDT,0.55180,0.55830,0.54950,0.55120,27254459,15097968.15720,24175
1654308000000,2022-06-04 02:00:00,ADA/USDT,0.55130,0.55480,0.54420,0.55180,45757170,25144301.31720,38166
1654304400000,2022-06-04 01:00:00,ADA/USDT,0.55640,0.55880,0.54980,0.55130,44146297,24436537.54030,35617
1654300800000,2022-06-04 00:00:00,ADA/USDT,0.55960,0.56460,0.55490,0.55640,34612788,19400549.04570,28957
1654297200000,2022-06-03 23:00:00,ADA/USDT,0.56310,0.56470,0.55320,0.55960,41826364,23373772.09820,35957
1654293600000,2022-06-03 22:00:00,ADA/USDT,0.57170,0.57540,0.55880,0.56320,46607278,26446853.69910,38665
1654290000000,2022-06-03 21:00:00,ADA/USDT,0.56530,0.57440,0.56530,0.57160,37085403,21145575.87830,31818
1654286400000,2022-06-03 20:00:00,ADA/USDT,0.55740,0.56710,0.55620,0.56520,33132162,18631528.09190,27476
1654282800000,2022-06-03 19:00:00,ADA/USDT,0.55880,0.56000,0.55560,0.55740,29646384,16543289.78580,22803
1654279200000,2022-06-03 18:00:00,ADA/USDT,0.55350,0.55880,0.55140,0.55870,27894800,15477352.44610,23703
1654275600000,2022-06-03 17:00:00,ADA/USDT,0.55330,0.55800,0.55100,0.55340,48262185,26743381.28500,37151
1654272000000,2022-06-03 16:00:00,ADA/USDT,0.54560,0.55380,0.54390,0.55320,43762499,23993875.96790,32180
1654268400000,2022-06-03 15:00:00,ADA/USDT,0.54470,0.54820,0.54000,0.54550,54820591,29833229.28500,36485
1654264800000,2022-06-03 14:00:00,ADA/USDT,0.55200,0.55400,0.53800,0.54460,70535786,38414578.06490,58240
1654261200000,2022-06-03 13:00:00,ADA/USDT,0.54960,0.55730,0.54850,0.55190,71483481,39471212.68130,54520
1654257600000,2022-06-03 12:00:00,ADA/USDT,0.55490,0.56150,0.54670,0.54950,83250318,46204692.00020,66170
1654254000000,2022-06-03 11:00:00,ADA/USDT,0.55970,0.56220,0.55020,0.55500,92744985,51522020.08260,68930
1654250400000,2022-06-03 10:00:00,ADA/USDT,0.57110,0.57240,0.55540,0.55980,82855755,46723400.94230,65483
1654246800000,2022-06-03 09:00:00,ADA/USDT,0.58300,0.58480,0.56670,0.57100,72329177,41624853.56260,65498
1654243200000,2022-06-03 08:00:00,ADA/USDT,0.58630,0.58950,0.58210,0.58300,27882336,16338724.50140,26715
1654239600000,2022-06-03 07:00:00,ADA/USDT,0.58430,0.58770,0.58100,0.58620,31996194,18692022.64820,30234
1654236000000,2022-06-03 06:00:00,ADA/USDT,0.59360,0.59390,0.58370,0.58430,25628567,15094012.75040,25707
1654232400000,2022-06-03 05:00:00,ADA/USDT,0.58450,0.59470,0.58400,0.59350,23232807,13713516.25290,24849
1654228800000,2022-06-03 04:00:00,ADA/USDT,0.59070,0.59140,0.58300,0.58450,23889105,14024782.94710,23844
1654225200000,2022-06-03 03:00:00,ADA/USDT,0.59330,0.59380,0.58740,0.59070,24649083,14555177.52480,26858
1654221600000,2022-06-03 02:00:00,ADA/USDT,0.60340,0.60520,0.59160,0.59330,45069079,26934760.42880,40962
1654218000000,2022-06-03 01:00:00,ADA/USDT,0.58800,0.60490,0.58530,0.60340,54280703,32284043.91030,48562
1654214400000,2022-06-03 00:00:00,ADA/USDT,0.58660,0.59920,0.57750,0.58790,70814056,41610058.11480,61146
1654210800000,2022-06-02 23:00:00,ADA/USDT,0.58470,0.58840,0.58270,0.58670,27254958,15974328.45600,25435
1654207200000,2022-06-02 22:00:00,ADA/USDT,0.58610,0.59000,0.58030,0.58480,55684835,32574095.31640,46640
1654203600000,2022-06-02 21:00:00,ADA/USDT,0.58180,0.58730,0.57950,0.58610,20846578,12162509.16430,21964
1654200000000,2022-06-02 20:00:00,ADA/USDT,0.58260,0.58530,0.57990,0.58180,34132276,19886435.18840,27943
1654196400000,2022-06-02 19:00:00,ADA/USDT,0.58110,0.58390,0.57590,0.58260,47507998,27532705.19970,38871
1654192800000,2022-06-02 18:00:00,ADA/USDT,0.58460,0.59070,0.57850,0.58110,62752075,36691674.42220,46136
1654189200000,2022-06-02 17:00:00,ADA/USDT,0.58530,0.58760,0.58100,0.58450,43297083,25302538.54680,39085
1654185600000,2022-06-02 16:00:00,ADA/USDT,0.58770,0.59090,0.58230,0.58520,65186028,38198940.16560,56584
1654182000000,2022-06-02 15:00:00,ADA/USDT,0.57260,0.59750,0.57200,0.58770,127244878,74795675.08740,104836
1654178400000,2022-06-02 14:00:00,ADA/USDT,0.56340,0.57500,0.56150,0.57260,92755753,52814187.34260,78097
1654174800000,2022-06-02 13:00:00,ADA/USDT,0.57580,0.57830,0.55360,0.56340,179072681,101136707.43000,141736
1654171200000,2022-06-02 12:00:00,ADA/USDT,0.58370,0.58480,0.57370,0.57570,37577635,21712986.14180,37763
1654167600000,2022-06-02 11:00:00,ADA/USDT,0.58130,0.58460,0.57650,0.58380,38190026,22167623.34560,36158
1654164000000,2022-06-02 10:00:00,ADA/USDT,0.57630,0.58670,0.57100,0.58130,53087445,30677740.73800,47175
1654160400000,2022-06-02 09:00:00,ADA/USDT,0.57770,0.58410,0.57340,0.57630,47016952,27170891.70170,42520
1654156800000,2022-06-02 08:00:00,ADA/USDT,0.57350,0.58530,0.56910,0.57780,69449184,40110234.15340,62006
1654153200000,2022-06-02 07:00:00,ADA/USDT,0.56670,0.57860,0.56610,0.57350,57243940,32754048.61240,55211
1654149600000,2022-06-02 06:00:00,ADA/USDT,0.56590,0.56950,0.56100,0.56670,31942282,18059196.29800,35224
1654146000000,2022-06-02 05:00:00,ADA/USDT,0.56200,0.56600,0.55250,0.56590,46366365,25887622.18580,46687
1654142400000,2022-06-02 04:00:00,ADA/USDT,0.56280,0.56750,0.55690,0.56200,37949984,21301052.38730,40058
1654138800000,2022-06-02 03:00:00,ADA/USDT,0.57170,0.57720,0.56110,0.56280,46304272,26259103.32520,49454
1654135200000,2022-06-02 02:00:00,ADA/USDT,0.56810,0.57380,0.56050,0.57160,65557777,37233368.93690,57644
1654131600000,2022-06-02 01:00:00,ADA/USDT,0.56370,0.57950,0.55910,0.56820,83462408,47440632.64910,74971
1654128000000,2022-06-02 00:00:00,ADA/USDT,0.55130,0.56770,0.54830,0.56370,96278068,53564517.48590,79953
1654124400000,2022-06-01 23:00:00,ADA/USDT,0.54390,0.55910,0.54360,0.55120,68305265,37655351.06760,55706
1654120800000,2022-06-01 22:00:00,ADA/USDT,0.54270,0.54680,0.54060,0.54400,36566202,19871243.54560,32375
1654117200000,2022-06-01 21:00:00,ADA/USDT,0.54680,0.54950,0.54240,0.54270,33261174,18177054.62210,31751
1654113600000,2022-06-01 20:00:00,ADA/USDT,0.55680,0.55780,0.53550,0.54690,98029245,53545997.80850,79507
